fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)],id_dato_concatenado
2025-12-16T10:53:46,2025-12-16 10:53:46,Sin sesión,,,,18,HIRIPRO-02,,,,2.0,0.0,0.0,100.0,1.0,,,,,,,,,,,"32316594, 32316595, 32316596, 32316597, 32316598"
2025-12-16T10:53:43,2025-12-16 10:53:43,Sin sesión,,,,18,HIRIPRO-02,,23.25,0.0,2.0,0.0,0.0,99.0,1.0,18.1,45.1,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32316565, 32316566, 32316567, 32316568, 32316569, 32316570, 32316571, 32316572, 32316573, 32316574, 32316575, 32316576, 32316577, 32316578, 32316579, 32316580, 32316581"
2025-12-16T10:53:40,2025-12-16 10:53:40,Sin sesión,,,,18,HIRIPRO-02,,23.0,0.0,2.0,0.0,0.0,98.0,1.0,18.1,45.1,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,"32316548, 32316549, 32316550, 32316551, 32316552, 32316553, 32316554, 32316555, 32316556, 32316557, 32316558, 32316559, 32316560, 32316561, 32316562, 32316563, 32316564"
2025-12-16T10:53:37,2025-12-16 10:53:37,Sin sesión,,,,18,HIRIPRO-02,,23.0,0.0,2.0,0.0,0.0,97.0,1.0,18.1,45.1,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,"32316531, 32316532, 32316533, 32316534, 32316535, 32316536, 32316537, 32316538, 32316539, 32316540, 32316541, 32316542, 32316543, 32316544, 32316545, 32316546, 32316547"
2025-12-16T10:53:34,2025-12-16 10:53:34,Sin sesión,,,,18,HIRIPRO-02,,23.0,0.0,2.0,0.0,0.0,96.0,1.0,18.0,45.2,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,"32316514, 32316515, 32316516, 32316517, 32316518, 32316519, 32316520, 32316521, 32316522, 32316523, 32316524, 32316525, 32316526, 32316527, 32316528, 32316529, 32316530"
2025-12-16T10:53:31,2025-12-16 10:53:31,Sin sesión,,,,18,HIRIPRO-02,,23.0,0.0,2.0,0.0,0.0,95.0,1.0,18.1,45.2,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,"32316497, 32316498, 32316499, 32316500, 32316501, 32316502, 32316503, 32316504, 32316505, 32316506, 32316507, 32316508, 32316509, 32316510, 32316511, 32316512, 32316513"
2025-12-16T10:53:28,2025-12-16 10:53:28,Sin sesión,,,,18,HIRIPRO-02,,22.75,0.0,2.0,0.0,0.0,94.0,1.0,18.0,45.4,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,"32316480, 32316481, 32316482, 32316483, 32316484, 32316485, 32316486, 32316487, 32316488, 32316489, 32316490, 32316491, 32316492, 32316493, 32316494, 32316495, 32316496"
2025-12-16T10:53:25,2025-12-16 10:53:25,Sin sesión,,,,18,HIRIPRO-02,,22.75,0.0,2.0,0.0,0.0,93.0,1.0,18.0,45.5,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,"32316463, 32316464, 32316465, 32316466, 32316467, 32316468, 32316469, 32316470, 32316471, 32316472, 32316473, 32316474, 32316475, 32316476, 32316477, 32316478, 32316479"
2025-12-16T10:53:22,2025-12-16 10:53:22,Sin sesión,,,,18,HIRIPRO-02,,22.75,0.0,2.0,0.0,0.0,92.0,1.0,17.9,45.4,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,"32316446, 32316447, 32316448, 32316449, 32316450, 32316451, 32316452, 32316453, 32316454, 32316455, 32316456, 32316457, 32316458, 32316459, 32316460, 32316461, 32316462"
2025-12-16T10:53:19,2025-12-16 10:53:19,Sin sesión,,,,18,HIRIPRO-02,,22.75,0.0,2.0,0.0,0.0,91.0,1.0,17.9,45.7,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,"32316429, 32316430, 32316431, 32316432, 32316433, 32316434, 32316435, 32316436, 32316437, 32316438, 32316439, 32316440, 32316441, 32316442, 32316443, 32316444, 32316445"
