fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-11-23 17:23:23,2025-11-23T23:44:46,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,32.75,7.98,1.06,25.59,50.6,24.0
2025-11-23 20:22:41,2025-11-23T23:45:43,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,24.5,7.95,1.06,19.8,66.14,24.0
2025-11-24 10:03:03,2025-11-24T21:02:30,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,23.0,7.9,1.05,20.46,66.58,31.0
2025-11-24 10:33:04,2025-11-24T21:02:34,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,25.25,7.91,1.06,20.46,66.32,31.0
2025-11-24 11:03:08,2025-11-24T21:02:39,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,29.25,7.94,1.06,24.54,53.43,31.0
2025-11-24 11:33:06,2025-11-24T21:02:43,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,30.25,7.95,1.07,24.28,56.33,31.0
2025-11-24 12:03:01,2025-11-24T21:02:47,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,30.0,7.94,1.08,23.87,57.24,31.0
2025-11-24 12:32:55,2025-11-24T21:02:52,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,29.5,7.96,1.08,25.01,54.25,31.0
2025-11-24 13:02:51,2025-11-24T21:02:56,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,30.0,7.96,1.07,25.84,51.64,31.0
2025-11-24 13:32:48,2025-11-24T21:03:00,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,31.5,7.97,1.07,28.62,46.2,31.0
2025-11-24 14:02:49,2025-11-24T21:03:05,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,33.75,7.97,1.08,26.76,52.76,31.0
2025-11-24 14:32:41,2025-11-24T21:03:09,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,31.75,7.97,1.07,25.88,51.58,31.0
2025-11-24 15:02:34,2025-11-24T21:03:14,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,30.75,7.98,1.08,25.22,53.84,31.0
2025-11-24 15:32:29,2025-11-24T21:03:18,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,30.75,7.95,1.07,25.51,53.77,31.0
2025-11-24 16:02:35,2025-11-24T21:03:23,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,31.25,7.95,1.07,25.85,54.01,31.0
2025-11-24 16:32:32,2025-11-24T21:03:28,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,32.25,7.97,1.07,25.98,53.78,31.0
2025-11-24 17:02:29,2025-11-24T21:03:32,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,32.5,7.98,1.07,25.49,55.14,31.0
2025-11-24 17:32:24,2025-11-24T21:03:36,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,32.5,7.98,1.06,24.97,55.21,31.0
2025-11-24 18:02:20,2025-11-24T21:03:41,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,32.5,7.98,1.07,24.44,57.17,31.0
2025-11-24 18:32:15,2025-11-24T21:03:45,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,32.0,7.98,1.07,23.49,58.63,31.0
2025-11-24 19:02:09,2025-11-24T21:03:49,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,31.0,7.97,1.07,22.66,60.63,31.0
2025-11-24 19:32:02,2025-11-24T21:03:54,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,29.25,7.96,1.07,20.96,64.64,31.0
2025-11-24 20:01:51,2025-11-24T21:03:58,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,26.0,7.92,1.07,19.26,70.06,31.0
2025-11-24 20:31:37,2025-11-24T21:04:04,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,22.0,7.93,1.06,19.38,69.88,31.0
2025-11-24 21:01:29,2025-11-24T21:04:08,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,20.25,7.96,1.06,19.13,72.05,31.0
2025-11-24 21:33:30,2025-11-24T21:34:30,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,19.25,7.96,1.07,17.67,76.64,31.0
2025-11-24 22:03:50,2025-11-25T09:02:56,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,18.25,7.95,1.06,17.29,78.01,31.0
2025-11-24 22:33:43,2025-11-25T09:03:00,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,17.5,7.95,1.06,16.37,80.37,31.0
2025-11-24 23:03:35,2025-11-25T09:03:04,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,16.5,7.95,1.06,15.49,83.81,31.0
2025-11-24 23:33:28,2025-11-25T09:03:09,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,15.75,7.95,1.06,15.05,86.35,31.0
2025-11-25 00:03:21,2025-11-25T09:03:13,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,15.0,7.94,1.06,14.74,88.1,31.0
2025-11-25 00:33:14,2025-11-25T09:03:17,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,14.5,7.93,1.06,14.55,90.42,31.0
2025-11-25 01:03:07,2025-11-25T09:03:22,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,14.0,7.91,1.06,13.84,91.93,31.0
2025-11-25 01:33:00,2025-11-25T09:03:26,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,13.5,7.94,1.06,13.04,93.64,31.0
2025-11-25 02:02:54,2025-11-25T09:03:30,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,13.0,7.93,1.06,13.14,94.9,31.0
2025-11-25 02:32:47,2025-11-25T09:03:35,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,13.0,7.93,1.06,12.74,95.6,31.0
2025-11-25 03:02:41,2025-11-25T09:03:39,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,12.75,7.9,1.06,12.8,97.25,31.0
2025-11-25 03:32:37,2025-11-25T09:03:43,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,13.0,7.91,1.06,13.38,96.25,31.0
2025-11-25 04:02:33,2025-11-25T09:03:48,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,13.5,7.9,1.06,13.89,94.26,31.0
2025-11-25 04:32:29,2025-11-25T09:03:52,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,13.75,7.93,1.06,13.94,93.18,31.0
2025-11-25 05:02:22,2025-11-25T09:03:56,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,14.25,7.9,1.06,14.02,93.06,31.0
2025-11-25 05:32:17,2025-11-25T09:04:01,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,14.5,7.91,1.06,14.33,91.71,31.0
2025-11-25 06:02:13,2025-11-25T09:04:05,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,14.5,7.92,1.06,13.97,93.44,31.0
2025-11-25 06:32:09,2025-11-25T09:04:09,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,14.5,7.9,1.06,14.0,94.14,31.0
2025-11-25 07:02:03,2025-11-25T09:04:14,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,14.5,7.92,1.06,13.99,93.67,31.0
2025-11-25 07:31:59,2025-11-25T09:04:18,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,14.75,7.89,1.06,14.16,94.13,31.0
2025-11-25 08:01:54,2025-11-25T09:04:22,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,15.0,7.9,1.06,14.24,92.67,31.0
